token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
99926000,Nifty 50,NIFTY,,0.000000,1,AMXIDX,NSE,0.000000
99926001,Nifty GrowSect 15,NIFTY GROWSECT 15,,0.000000,1,AMXIDX,NSE,0.000000
99926002,Nifty50 PR 2x Lev,NIFTY50 PR 2X LEV,,0.000000,1,AMXIDX,NSE,0.000000
99926004,Nifty 500,NIFTY 500,,0.000000,1,AMXIDX,NSE,0.000000
99926008,Nifty IT,NIFTY IT,,0.000000,1,AMXIDX,NSE,0.000000
99926009,Nifty Bank,BANKNIFTY,,0.000000,1,AMXIDX,NSE,0.000000
99926011,NIFTY MIDCAP 100,NIFTY MIDCAP 100,,0.000000,1,AMXIDX,NSE,0.000000
99926012,Nifty 100,NIFTY 100,,0.000000,1,AMXIDX,NSE,0.000000
99926013,Nifty Next 50,NIFTYNXT50,,0.000000,1,AMXIDX,NSE,0.000000
99926014,Nifty Midcap 50,NIFTY MIDCAP 50,,0.000000,1,AMXIDX,NSE,0.000000
99926016,HangSeng BeES-NAV,HANGSENG BEES-NAV,,0.000000,1,AMXIDX,NSE,0.000000
99926017,India VIX,INDIA VIX,,0.000000,1,AMXIDX,NSE,0.000000
99926018,Nifty Realty,NIFTY REALTY,,0.000000,1,AMXIDX,NSE,0.000000
99926019,Nifty Infra,NIFTY INFRA,,0.000000,1,AMXIDX,NSE,0.000000
99926020,Nifty Energy,NIFTY ENERGY,,0.000000,1,AMXIDX,NSE,0.000000
99926021,Nifty FMCG,NIFTY FMCG,,0.000000,1,AMXIDX,NSE,0.000000
99926022,Nifty MNC,NIFTY MNC,,0.000000,1,AMXIDX,NSE,0.000000
99926023,Nifty Pharma,NIFTY PHARMA,,0.000000,1,AMXIDX,NSE,0.000000
99926024,Nifty PSE,NIFTY PSE,,0.000000,1,AMXIDX,NSE,0.000000
99926025,Nifty PSU Bank,NIFTY PSU BANK,,0.000000,1,AMXIDX,NSE,0.000000
99926026,Nifty Serv Sector,NIFTY SERV SECTOR,,0.000000,1,AMXIDX,NSE,0.000000
99926029,Nifty Auto,NIFTY AUTO,,0.000000,1,AMXIDX,NSE,0.000000
99926030,Nifty Metal,NIFTY METAL,,0.000000,1,AMXIDX,NSE,0.000000
99926031,Nifty Media,NIFTY MEDIA,,0.000000,1,AMXIDX,NSE,0.000000
99926032,NIFTY SMLCAP 100,NIFTY SMLCAP 100,,0.000000,1,AMXIDX,NSE,0.000000
99926033,Nifty 200,NIFTY 200,,0.000000,1,AMXIDX,NSE,0.000000
99926034,Nifty Div Opps 50,NIFTY DIV OPPS 50,,0.000000,1,AMXIDX,NSE,0.000000
99926035,Nifty Commodities,NIFTY COMMODITIES,,0.000000,1,AMXIDX,NSE,0.000000
99926036,Nifty Consumption,NIFTY CONSUMPTION,,0.000000,1,AMXIDX,NSE,0.000000
99926037,Nifty Fin Service,FINNIFTY,,0.000000,1,AMXIDX,NSE,0.000000
99926038,Nifty50 Div Point,NIFTY50 DIV POINT,,0.000000,1,AMXIDX,NSE,0.000000
99926040,Nifty100 Liq 15,NIFTY100 LIQ 15,,0.000000,1,AMXIDX,NSE,0.000000
99926041,Nifty CPSE,NIFTY CPSE,,0.000000,1,AMXIDX,NSE,0.000000
99926042,Nifty50 PR 1x Inv,NIFTY50 PR 1X INV,,0.000000,1,AMXIDX,NSE,0.000000
99926043,Nifty50 TR 2x Lev,NIFTY50 TR 2X LEV,,0.000000,1,AMXIDX,NSE,0.000000
99926044,Nifty50 TR 1x Inv,NIFTY50 TR 1X INV,,0.000000,1,AMXIDX,NSE,0.000000
99926045,Nifty50 Value 20,NIFTY50 VALUE 20,,0.000000,1,AMXIDX,NSE,0.000000
99926046,Nifty Mid Liq 15,NIFTY MID LIQ 15,,0.000000,1,AMXIDX,NSE,0.000000
99926047,Nifty Pvt Bank,NIFTY PVT BANK,,0.000000,1,AMXIDX,NSE,0.000000
99926048,NIFTY100 Qualty30,NIFTY100 QUALTY30,,0.000000,1,AMXIDX,NSE,0.000000
99926049,Nifty GS 8 13Yr,NIFTY GS 8 13YR,,0.000000,1,AMXIDX,NSE,0.000000
99926050,Nifty GS 10Yr,NIFTY GS 10YR,,0.000000,1,AMXIDX,NSE,0.000000
99926051,Nifty GS 10Yr Cln,NIFTY GS 10YR CLN,,0.000000,1,AMXIDX,NSE,0.000000
99926052,Nifty GS 4 8Yr,NIFTY GS 4 8YR,,0.000000,1,AMXIDX,NSE,0.000000
99926053,Nifty GS 11 15Yr,NIFTY GS 11 15YR,,0.000000,1,AMXIDX,NSE,0.000000
99926054,Nifty GS 15YrPlus,NIFTY GS 15YRPLUS,,0.000000,1,AMXIDX,NSE,0.000000
99926055,Nifty GS Compsite,NIFTY GS COMPSITE,,0.000000,1,AMXIDX,NSE,0.000000
99926056,NIFTY50 EQL Wgt,NIFTY50 EQL WGT,,0.000000,1,AMXIDX,NSE,0.000000
99926057,NIFTY100 EQL Wgt,NIFTY100 EQL WGT,,0.000000,1,AMXIDX,NSE,0.000000
99926058,NIFTY100 LowVol30,NIFTY100 LOWVOL30,,0.000000,1,AMXIDX,NSE,0.000000
99926059,NIFTY Alpha 50,NIFTY ALPHA 50,,0.000000,1,AMXIDX,NSE,0.000000
99926060,NIFTY MIDCAP 150,NIFTY MIDCAP 150,,0.000000,1,AMXIDX,NSE,0.000000
99926061,NIFTY SMLCAP 50,NIFTY SMLCAP 50,,0.000000,1,AMXIDX,NSE,0.000000
99926062,NIFTY SMLCAP 250,NIFTY SMLCAP 250,,0.000000,1,AMXIDX,NSE,0.000000
99926063,NIFTY MIDSML 400,NIFTY MIDSML 400,,0.000000,1,AMXIDX,NSE,0.000000
99926064,NIFTY200 QUALTY30,NIFTY200 QUALTY30,,0.000000,1,AMXIDX,NSE,0.000000
99926074,NIFTY MID SELECT,MIDCPNIFTY,,0.000000,1,AMXIDX,NSE,0.000000
10004,DSPN50INAV-EQ,DSPN50INAV,,-1.000000,1,,NSE,1.000000
1001,94SFL28-YL,94SFL28,,-1.000000,1,,NSE,1.000000
1004,679AP34-SG,679AP34,,-1.000000,100,,NSE,1.000000
10110,MAM150INAV-EQ,MAM150INAV,,-1.000000,1,,NSE,1.000000
10202,786HR32-SG,786HR32,,-1.000000,100,,NSE,1.000000
10206,794AP34-SG,794AP34,,-1.000000,100,,NSE,1.000000
10207,793TS35-SG,793TS35,,-1.000000,100,,NSE,1.000000
10243,SYNGENE-EQ,SYNGENE,,-1.000000,1,,NSE,5.000000
10293,KCK-SM,KCK,,-1.000000,2500,,NSE,5.000000
10346,DGCONTENT-EQ,DGCONTENT,,-1.000000,1,,NSE,1.000000
10435,OSEINTRUST-IV,OSEINTRUST,,-1.000000,25000,,NSE,1.000000
10458,779AP31-SG,779AP31,,-1.000000,100,,NSE,1.000000
10459,777GJ32-SG,777GJ32,,-1.000000,100,,NSE,1.000000
10477,806JK37-SG,806JK37,,-1.000000,100,,NSE,1.000000
10478,807WB38-SG,807WB38,,-1.000000,100,,NSE,1.000000
10531,761GJ32-SG,761GJ32,,-1.000000,100,,NSE,1.000000
10553,789WB37-SG,789WB37,,-1.000000,100,,NSE,1.000000
10585,MOM30IETF-EQ,MOM30IETF,,-1.000000,1,,NSE,1.000000
10666,PNB-EQ,PNB,,-1.000000,1,,NSE,1.000000
10684,SHAIVAL-ST,SHAIVAL,,-1.000000,3600,,NSE,5.000000
10690,NIFTYQLITY-EQ,NIFTYQLITY,,-1.000000,1,,NSE,1.000000
1073,FOSECOIND-EQ,FOSECOIND,,-1.000000,1,,NSE,10.000000
1084,66SK30-SG,66SK30,,-1.000000,100,,NSE,1.000000
10783,774TS45-SG,774TS45,,-1.000000,100,,NSE,1.000000
10842,HDFC1406RG-MF,HDFC1406RG,,-1.000000,1,,NSE,1.000000
10843,HDFC1406RQ-MF,HDFC1406RQ,,-1.000000,1,,NSE,1.000000
10853,761HR32-SG,761HR32,,-1.000000,100,,NSE,1.000000
10855,753HR30-SG,753HR30,,-1.000000,100,,NSE,1.000000
10859,DREAMFOLKS-EQ,DREAMFOLKS,,-1.000000,1,,NSE,1.000000
1092,675KA34-SG,675KA34,,-1.000000,100,,NSE,1.000000
10906,753AS32-SG,753AS32,,-1.000000,100,,NSE,1.000000
10911,758AP40-SG,758AP40,,-1.000000,100,,NSE,1.000000
10939,JUNIORBEES-EQ,JUNIORBEES,,-1.000000,1,,NSE,1.000000
10945,TMB-EQ,TMB,,-1.000000,1,,NSE,5.000000
10959,749HP34-SG,749HP34,,-1.000000,100,,NSE,1.000000
11045,SATIA-EQ,SATIA,,-1.000000,1,,NSE,1.000000
11094,755BR32-SG,755BR32,,-1.000000,100,,NSE,1.000000
11162,HARSHA-EQ,HARSHA,,-1.000000,1,,NSE,5.000000
11165,COFFEEDAY-EQ,COFFEEDAY,,-1.000000,1,,NSE,1.000000
11223,UCOBANK-EQ,UCOBANK,,-1.000000,1,,NSE,1.000000
11262,IGL-EQ,IGL,,-1.000000,1,,NSE,1.000000
11233,SUVEN-EQ,SUVEN,,-1.000000,1,,NSE,1.000000
11289,768UP32-SG,768UP32,,-1.000000,100,,NSE,1.000000
11295,772WB38-SG,772WB38,,-1.000000,100,,NSE,1.000000
11364,VAIBHAVGBL-EQ,VAIBHAVGBL,,-1.000000,1,,NSE,1.000000
11405,779TN32-SG,779TN32,,-1.000000,100,,NSE,1.000000
11409,784TS34-SG,784TS34,,-1.000000,100,,NSE,1.000000
11457,NV20-EQ,NV20,,-1.000000,1,,NSE,1.000000
11467,QMSMEDI-SM,QMSMEDI,,-1.000000,1000,,NSE,5.000000
11509,785SK32-SG,785SK32,,-1.000000,100,,NSE,1.000000
1153,GLAXO-EQ,GLAXO,,-1.000000,1,,NSE,10.000000
11513,785BR32-SG,785BR32,,-1.000000,100,,NSE,1.000000
11522,NIITLTD-EQ,NIITLTD,,-1.000000,1,,NSE,1.000000
1158,649KA30A-SG,649KA30A,,-1.000000,100,,NSE,1.000000
11562,HDFC1359RD-MF,HDFC1359RD,,-1.000000,1,,NSE,1.000000
11597,774GA32-SG,774GA32,,-1.000000,100,,NSE,1.000000
1165,66PN30-SG,66PN30,,-1.000000,100,,NSE,1.000000
11598,773BR32-SG,773BR32,,-1.000000,100,,NSE,1.000000
11612,PHANTOMFX-SM,PHANTOMFX,,-1.000000,300,,NSE,5.000000
1169,678WB35-SG,678WB35,,-1.000000,100,,NSE,1.000000
11676,774HR29-SG,774HR29,,-1.000000,100,,NSE,1.000000
11695,788MP33-SG,788MP33,,-1.000000,100,,NSE,1.000000
11748,725IRFC35-NH,725IRFC35,,-1.000000,1,,NSE,1.000000
11778,GOKEX-EQ,GOKEX,,-1.000000,1,,NSE,5.000000
11796,HPIL-EQ,HPIL,,-1.000000,1,,NSE,1.000000
11841,KENNAMET-EQ,KENNAMET,,-1.000000,1,,NSE,10.000000
11867,776HR30-SG,776HR30,,-1.000000,100,,NSE,1.000000
11873,787MZ36-SG,787MZ36,,-1.000000,100,,NSE,1.000000
11882,783BR32-SG,783BR32,,-1.000000,100,,NSE,1.000000
11987,ICIL-EQ,ICIL,,-1.000000,1,,NSE,5.000000
12002,FCSSOFT-BE,FCSSOFT,,-1.000000,1,,NSE,1.000000
12034,BASML-EQ,BASML,,-1.000000,1,,NSE,1.000000
1212,635MH28-SG,635MH28,,-1.000000,100,,NSE,1.000000
12188,INOXGREEN-EQ,INOXGREEN,,-1.000000,1,,NSE,1.000000
1246,664AS30-SG,664AS30,,-1.000000,100,,NSE,1.000000
12471,CAGL27A-N6,CAGL27A,,-1.000000,1,,NSE,1.000000
12490,VINNY-EQ,VINNY,,-1.000000,1,,NSE,1.000000
12643,OSIAHYPER-BE,OSIAHYPER,,-1.000000,1,,NSE,1.000000
12661,755AP29-SG,755AP29,,-1.000000,100,,NSE,1.000000
12842,G1NSETEST-EQ,G1NSETEST,,-1.000000,1,,NSE,5.000000
13035,SAFARI-EQ,SAFARI,,-1.000000,1,,NSE,10.000000
13049,759KA38-SG,759KA38,,-1.000000,100,,NSE,1.000000
13082,SILVER1-EQ,SILVER1,,-1.000000,1,,NSE,1.000000
13116,QUICKHEAL-EQ,QUICKHEAL,,-1.000000,1,,NSE,1.000000
13127,763HP37-SG,763HP37,,-1.000000,100,,NSE,1.000000
13128,763KA39-SG,763KA39,,-1.000000,100,,NSE,1.000000
13143,GSEC10IETF-EQ,GSEC10IETF,,-1.000000,1,,NSE,1.000000
13218,SULA-EQ,SULA,,-1.000000,1,,NSE,1.000000
13240,SADBHAV-BE,SADBHAV,,-1.000000,1,,NSE,1.000000
13241,758HR30-SG,758HR30,,-1.000000,100,,NSE,1.000000
13248,764WB32-SG,764WB32,,-1.000000,100,,NSE,1.000000
13290,BLKASHYAP-EQ,BLKASHYAP,,-1.000000,1,,NSE,1.000000
13349,UMA-SM,UMA,,-1.000000,4000,,NSE,5.000000
13368,758JH31-SG,758JH31,,-1.000000,100,,NSE,1.000000
13375,763KL32-SG,763KL32,,-1.000000,100,,NSE,1.000000
13397,769PY37-SG,769PY37,,-1.000000,100,,NSE,1.000000
13409,GPIL-EQ,GPIL,,-1.000000,1,,NSE,5.000000
13441,BALPHARMA-EQ,BALPHARMA,,-1.000000,1,,NSE,1.000000
13511,MUNJALAU-EQ,MUNJALAU,,-1.000000,1,,NSE,1.000000
13611,IRCTC-EQ,IRCTC,,-1.000000,1,,NSE,5.000000
13637,JMFINANCIL-EQ,JMFINANCIL,,-1.000000,1,,NSE,1.000000
1369,662RJ30-SG,662RJ30,,-1.000000,100,,NSE,1.000000
13643,ELECON-EQ,ELECON,,-1.000000,1,,NSE,5.000000
13672,SFMP74GD-MF,SFMP74GD,,-1.000000,1,,NSE,1.000000
13773,757GJ32-SG,757GJ32,,-1.000000,100,,NSE,1.000000
13890,HIRECT-EQ,HIRECT,,-1.000000,1,,NSE,5.000000
13892,77MN35-SG,77MN35,,-1.000000,100,,NSE,1.000000
13900,CREST-EQ,CREST,,-1.000000,1,,NSE,5.000000
1394,HINDUNILVR-EQ,HINDUNILVR,,-1.000000,1,,NSE,10.000000
13901,77HP38-SG,77HP38,,-1.000000,100,,NSE,1.000000
13915,764HR31-SG,764HR31,,-1.000000,100,,NSE,1.000000
13972,771AP36-SG,771AP36,,-1.000000,100,,NSE,1.000000
13977,772MP38-SG,772MP38,,-1.000000,100,,NSE,1.000000
13981,SGBOCT27-GB,SGBOCT27,,-1.000000,1,,NSE,1.000000
13993,768TS42-SG,768TS42,,-1.000000,100,,NSE,1.000000
13996,765KL48-SG,765KL48,,-1.000000,100,,NSE,1.000000
14008,AVTNPL-EQ,AVTNPL,,-1.000000,1,,NSE,1.000000
14092,767AS33A-SG,767AS33A,,-1.000000,100,,NSE,1.000000
14159,77HR31-SG,77HR31,,-1.000000,100,,NSE,1.000000
14160,771AS33-SG,771AS33,,-1.000000,100,,NSE,1.000000
14218,CTE-EQ,CTE,,-1.000000,1,,NSE,1.000000
14223,TIIL-EQ,TIIL,,-1.000000,1,,NSE,10.000000
1425,662AS30-SG,662AS30,,-1.000000,100,,NSE,1.000000
14277,759MP38-SG,759MP38,,-1.000000,100,,NSE,1.000000
14319,TFL-EQ,TFL,,-1.000000,1,,NSE,1.000000
14335,HDFC2638DG-MF,HDFC2638DG,,-1.000000,1,,NSE,1.000000
14340,769WB39-SG,769WB39,,-1.000000,100,,NSE,1.000000
14354,758RJ48-SG,758RJ48,,-1.000000,100,,NSE,1.000000
14418,ASTRAL-EQ,ASTRAL,,-1.000000,1,,NSE,10.000000
14455,757TN53-SG,757TN53,,-1.000000,100,,NSE,1.000000
14480,GOKULAGRO-EQ,GOKULAGRO,,-1.000000,1,,NSE,1.000000
14501,BALAMINES-EQ,BALAMINES,,-1.000000,1,,NSE,10.000000
14523,ICRA-EQ,ICRA,,-1.000000,1,,NSE,50.000000
14539,772AS33-SG,772AS33,,-1.000000,100,,NSE,1.000000
14574,MCON-SM,MCON,,-1.000000,1000,,NSE,5.000000
14592,FORTIS-EQ,FORTIS,,-1.000000,1,,NSE,5.000000
14590,VELS-SM,VELS,,-1.000000,1200,,NSE,5.000000
14620,CHEMBOND-BE,CHEMBOND,,-1.000000,1,,NSE,1.000000
14702,NAGREEKEXP-EQ,NAGREEKEXP,,-1.000000,1,,NSE,1.000000
14725,NIRMAN-ST,NIRMAN,,-1.000000,300,,NSE,5.000000
14753,031NSETEST-EQ,031NSETEST,,-1.000000,1,,NSE,5.000000
14762,061NSETEST-EQ,061NSETEST,,-1.000000,1,,NSE,5.000000
14766,V2RETAIL-EQ,V2RETAIL,,-1.000000,1,,NSE,1.000000
14782,151NSETEST-EQ,151NSETEST,,-1.000000,1,,NSE,5.000000
14813,ADSL-EQ,ADSL,,-1.000000,1,,NSE,1.000000
14818,775HP32-SG,775HP32,,-1.000000,100,,NSE,1.000000
14824,778RJ33-SG,778RJ33,,-1.000000,100,,NSE,1.000000
14840,783KL39-SG,783KL39,,-1.000000,100,,NSE,1.000000
14844,789WB40-SG,789WB40,,-1.000000,100,,NSE,1.000000
14848,ALPA-EQ,ALPA,,-1.000000,1,,NSE,1.000000
14871,USK-EQ,USK,,-1.000000,1,,NSE,1.000000
14890,AKI-EQ,AKI,,-1.000000,1,,NSE,1.000000
14920,TAKE-BE,TAKE,,-1.000000,1,,NSE,1.000000
14924,LAL-EQ,LAL,,-1.000000,1,,NSE,1.000000
1494,RBA-EQ,RBA,,-1.000000,1,,NSE,1.000000
15030,ASCOM-ST,ASCOM,,-1.000000,500,,NSE,5.000000
15032,PSUBNKBEES-EQ,PSUBNKBEES,,-1.000000,1,,NSE,1.000000
15034,BAJAJELEC-EQ,BAJAJELEC,,-1.000000,1,,NSE,5.000000
15049,ENERGYDEV-EQ,ENERGYDEV,,-1.000000,1,,NSE,1.000000
15161,HITECHCORP-EQ,HITECHCORP,,-1.000000,1,,NSE,1.000000
15204,ARIES-EQ,ARIES,,-1.000000,1,,NSE,5.000000
15219,PATINTLOG-EQ,PATINTLOG,,-1.000000,1,,NSE,1.000000
15254,CEATLTD-EQ,CEATLTD,,-1.000000,1,,NSE,10.000000
15264,743AP31-SG,743AP31,,-1.000000,100,,NSE,1.000000
1535,667TS50-SG,667TS50,,-1.000000,100,,NSE,1.000000
15303,BANG-EQ,BANG,,-1.000000,1,,NSE,1.000000
15308,SEPC-EQ,SEPC,,-1.000000,1,,NSE,1.000000
15324,746KL48-SG,746KL48,,-1.000000,100,,NSE,1.000000
15414,TITAGARH-EQ,TITAGARH,,-1.000000,1,,NSE,5.000000
15423,DPSCLTD-BE,DPSCLTD,,-1.000000,1,,NSE,1.000000
15475,734AP29-SG,734AP29,,-1.000000,100,,NSE,1.000000
15503,739TN33-SG,739TN33,,-1.000000,100,,NSE,1.000000
15869,AUROIMPEX-SM,AUROIMPEX,,-1.000000,1600,,NSE,5.000000
16123,BHARATWIRE-EQ,BHARATWIRE,,-1.000000,1,,NSE,1.000000
16244,738AP35-SG,738AP35,,-1.000000,100,,NSE,1.000000
165,674GA30-SG,674GA30,,-1.000000,100,,NSE,1.000000
1647,657HP30A-SG,657HP30A,,-1.000000,100,,NSE,1.000000
16483,PROV-SM,PROV,,-1.000000,80,,NSE,5.000000
16588,INFOLLION-SM,INFOLLION,,-1.000000,400,,NSE,5.000000
16648,732HR33-SG,732HR33,,-1.000000,100,,NSE,1.000000
16649,736AP37-SG,736AP37,,-1.000000,100,,NSE,1.000000
16781,722GJ28-SG,722GJ28,,-1.000000,100,,NSE,1.000000
16784,734HR31-SG,734HR31,,-1.000000,100,,NSE,1.000000
16796,735TN33-SG,735TN33,,-1.000000,100,,NSE,1.000000
16802,737NL33A-SG,737NL33A,,-1.000000,100,,NSE,1.000000
16827,KOKUYOCMLN-EQ,KOKUYOCMLN,,-1.000000,1,,NSE,1.000000
16908,TOUCHWOOD-EQ,TOUCHWOOD,,-1.000000,1,,NSE,1.000000
16935,735AP40-SG,735AP40,,-1.000000,100,,NSE,1.000000
17029,PATANJALI-EQ,PATANJALI,,-1.000000,1,,NSE,5.000000
17034,IIFLZC26B-NY,IIFLZC26B,,-1.000000,1,,NSE,1.000000
1709,617KL27-SG,617KL27,,-1.000000,100,,NSE,1.000000
17071,URAVIDEF-EQ,URAVIDEF,,-1.000000,1,,NSE,1.000000
17115,743TS50-SG,743TS50,,-1.000000,100,,NSE,1.000000
17210,TRIDHYA-SM,TRIDHYA,,-1.000000,3000,,NSE,5.000000
17313,LLOYDSME-EQ,LLOYDSME,,-1.000000,1,,NSE,10.000000
17327,736KL38-SG,736KL38,,-1.000000,100,,NSE,1.000000
17364,VINATIORGA-EQ,VINATIORGA,,-1.000000,1,,NSE,10.000000
17376,LANDSMILL-EQ,LANDSMILL,,-1.000000,1,,NSE,1.000000
1738,665TR35-SG,665TR35,,-1.000000,100,,NSE,1.000000
17398,718GS2037-GS,718GS2037,,-1.000000,1,,NSE,1.000000
17453,74UP33-SG,74UP33,,-1.000000,100,,NSE,1.000000
17456,741RJ33-SG,741RJ33,,-1.000000,100,,NSE,1.000000
17515,990SCL26I-AV,990SCL26I,,-1.000000,1,,NSE,1.000000
17518,SETCO-BE,SETCO,,-1.000000,1,,NSE,1.000000
17520,RTNPOWER-EQ,RTNPOWER,,-1.000000,1,,NSE,1.000000
17547,AMRUTANJAN-EQ,AMRUTANJAN,,-1.000000,1,,NSE,5.000000
1756,JINDALPOLY-EQ,JINDALPOLY,,-1.000000,1,,NSE,5.000000
17643,745AP33-SG,745AP33,,-1.000000,100,,NSE,1.000000
17670,743TN43-SG,743TN43,,-1.000000,100,,NSE,1.000000
17671,743TN53-SG,743TN53,,-1.000000,100,,NSE,1.000000
17700,LTGILTBEES-EQ,LTGILTBEES,,-1.000000,1,,NSE,1.000000
17722,DEN-EQ,DEN,,-1.000000,1,,NSE,1.000000
17841,743PN48A-SG,743PN48A,,-1.000000,100,,NSE,1.000000
179,669TN30-SG,669TN30,,-1.000000,100,,NSE,1.000000
18011,WHIRLPOOL-EQ,WHIRLPOOL,,-1.000000,1,,NSE,5.000000
18029,MBLINFRA-EQ,MBLINFRA,,-1.000000,1,,NSE,1.000000
18080,75BR31-SG,75BR31,,-1.000000,100,,NSE,1.000000
18088,749PN37-SG,749PN37,,-1.000000,100,,NSE,1.000000
18139,DOLPHIN-EQ,DOLPHIN,,-1.000000,1,,NSE,5.000000
18160,BPF02RGG-MF,BPF02RGG,,-1.000000,1,,NSE,1.000000
18174,IF3DPD-MF,IF3DPD,,-1.000000,1,,NSE,1.000000
18176,IFD3DPD-MF,IFD3DPD,,-1.000000,1,,NSE,1.000000
18183,FISTIP3MDP-MF,FISTIP3MDP,,-1.000000,1,,NSE,1.000000
18224,KECL-BE,KECL,,-1.000000,1,,NSE,1.000000
18268,AEROFLEX-EQ,AEROFLEX,,-1.000000,1,,NSE,5.000000
18327,744GA33-SG,744GA33,,-1.000000,100,,NSE,1.000000
18359,SANDUMA-EQ,SANDUMA,,-1.000000,1,,NSE,1.000000
18372,CPS-SM,CPS,,-1.000000,150,,NSE,5.000000
18409,742HP38-SG,742HP38,,-1.000000,100,,NSE,1.000000
18417,RISHABH-EQ,RISHABH,,-1.000000,1,,NSE,5.000000
18519,743JK53A-SG,743JK53A,,-1.000000,100,,NSE,1.000000
18531,746MH33-SG,746MH33,,-1.000000,100,,NSE,1.000000
18614,SAMHI-EQ,SAMHI,,-1.000000,1,,NSE,1.000000
18686,741WB42-SG,741WB42,,-1.000000,100,,NSE,1.000000
18688,74GJ27-SG,74GJ27,,-1.000000,100,,NSE,1.000000
18755,KALAMANDIR-EQ,KALAMANDIR,,-1.000000,1,,NSE,1.000000
18862,SGBAPR28I-GB,SGBAPR28I,,-1.000000,1,,NSE,1.000000
18908,PNBHOUSING-EQ,PNBHOUSING,,-1.000000,1,,NSE,10.000000
1902,663WB41-SG,663WB41,,-1.000000,100,,NSE,1.000000
18912,745MP44-SG,745MP44,,-1.000000,100,,NSE,1.000000
18923,748MP29-SG,748MP29,,-1.000000,100,,NSE,1.000000
19073,AARVI-EQ,AARVI,,-1.000000,1,,NSE,1.000000
19108,ROLLT-BE,ROLLT,,-1.000000,1,,NSE,1.000000
19166,759HR35-SG,759HR35,,-1.000000,100,,NSE,1.000000
19169,751MP38-SG,751MP38,,-1.000000,100,,NSE,1.000000
19177,749TS44-SG,749TS44,,-1.000000,100,,NSE,1.000000
1920,SGBJAN29IX-GB,SGBJAN29IX,,-1.000000,1,,NSE,1.000000
19178,749KL45-SG,749KL45,,-1.000000,100,,NSE,1.000000
19179,753HR33-SG,753HR33,,-1.000000,100,,NSE,1.000000
19292,TERASOFT-EQ,TERASOFT,,-1.000000,1,,NSE,5.000000
19372,SPCENET-EQ,SPCENET,,-1.000000,1,,NSE,1.000000
19487,767AP38-SG,767AP38,,-1.000000,100,,NSE,1.000000
19521,756JK53-SG,756JK53,,-1.000000,100,,NSE,1.000000
19585,BSE-EQ,BSE,,-1.000000,1,,NSE,10.000000
19623,76JK53-SG,76JK53,,-1.000000,100,,NSE,1.000000
19627,WOMANCART-SM,WOMANCART,,-1.000000,400,,NSE,5.000000
19646,MAXESTATES-EQ,MAXESTATES,,-1.000000,1,,NSE,5.000000
19722,775HR35-SG,775HR35,,-1.000000,100,,NSE,1.000000
19725,775TS37-SG,775TS37,,-1.000000,100,,NSE,1.000000
19748,771UP33-SG,771UP33,,-1.000000,100,,NSE,1.000000
19800,WELINV-EQ,WELINV,,-1.000000,1,,NSE,10.000000
19863,SARTELE-SM,SARTELE,,-1.000000,500,,NSE,5.000000
19877,RADIOCITY-EQ,RADIOCITY,,-1.000000,1,,NSE,1.000000
19878,ESAFSFB-EQ,ESAFSFB,,-1.000000,1,,NSE,1.000000
19891,773UP33A-SG,773UP33A,,-1.000000,100,,NSE,1.000000
19906,759RJ46-SG,759RJ46,,-1.000000,100,,NSE,1.000000
19908,765TN30-SG,765TN30,,-1.000000,100,,NSE,1.000000
1994,LIBERTSHOE-EQ,LIBERTSHOE,,-1.000000,1,,NSE,5.000000
19924,812REC27-NI,812REC27,,-1.000000,1,,NSE,1.000000
19937,KILITCH-EQ,KILITCH,,-1.000000,1,,NSE,1.000000
19964,851HUDCO28-NB,851HUDCO28,,-1.000000,1,,NSE,1.000000
19974,736PFCL28-N2,736PFCL28,,-1.000000,1,,NSE,1.000000
20056,866IIFC34B-N3,866IIFC34B,,-1.000000,1,,NSE,1.000000
10127,MOM50INAV-EQ,MOM50INAV,,-1.000000,1,,NSE,1.000000
10161,SETF50INAV-EQ,SETF50INAV,,-1.000000,1,,NSE,1.000000
10190,781TN52-SG,781TN52,,-1.000000,100,,NSE,1.000000
10218,792AP42-SG,792AP42,,-1.000000,100,,NSE,1.000000
10257,792AP42A-SG,792AP42A,,-1.000000,100,,NSE,1.000000
10276,KAYA-EQ,KAYA,,-1.000000,1,,NSE,5.000000
1038,FINCABLES-EQ,FINCABLES,,-1.000000,1,,NSE,5.000000
10321,PKTEA-EQ,PKTEA,,-1.000000,1,,NSE,5.000000
10337,792AP41-SG,792AP41,,-1.000000,100,,NSE,1.000000
10343,RADHIKAJWE-EQ,RADHIKAJWE,,-1.000000,1,,NSE,1.000000
10401,PREMIERPOL-BE,PREMIERPOL,,-1.000000,1,,NSE,1.000000
104,SHAREINDIA-EQ,SHAREINDIA,,-1.000000,1,,NSE,1.000000
10383,802AP38-SG,802AP38,,-1.000000,100,,NSE,1.000000
10474,805RJ37-SG,805RJ37,,-1.000000,100,,NSE,1.000000
10485,RAMRAT-EQ,RAMRAT,,-1.000000,1,,NSE,5.000000
10491,AGNI-SM,AGNI,,-1.000000,2500,,NSE,5.000000
10540,774MZ33-SG,774MZ33,,-1.000000,100,,NSE,1.000000
10578,MPSLTD-EQ,MPSLTD,,-1.000000,1,,NSE,10.000000
